first_name,last_name,company_name,address,city,county,postal,phone1,phone2,email,web,full_name,email_domain,city_lenght,is_gmail
Eleonora,Ventry,"Jackson, Donald M Esq",758 Woodhouse St,Soho Ward,West Midlands,B21 0UE,01966685595,01762396161,eleonora@gmail.com,http://www.jacksondonaldmesq.co.uk,EleonoraVentry,gmail.com,9,True
Therese,Shiraki,Wuhf Fox 31,18 Ouse St,Oakridge and Castlefield Ward,Buckinghamshire,HP11 2PJ,01611691262,01703441371,tshiraki@gmail.com,http://www.wuhffox.co.uk,ThereseShiraki,gmail.com,29,True
Rodolfo,Scavuzzo,Gulf Atlantic Equipment Co Inc,5 Ruskin St,Irvine East Ward,North Ayrshire,KA11 2BP,01576536794,01501755479,rodolfo_scavuzzo@yahoo.com,http://www.gulfatlanticequipmentcoinc.co.uk,RodolfoScavuzzo,yahoo.com,16,False
Cruz,Fanelli,"Graham, John A Esq",4565 Blackstock St,Springfields and Trent Vale Wa,Stoke-on-Trent,ST4 5BW,01710616480,01314202428,cruz@hotmail.com,http://www.grahamjohnaesq.co.uk,CruzFanelli,hotmail.com,30,False
Arlyne,Dellinger,"Holzgrafe, Roger E Esq",8361 Cottenham St,Fawley,Hampshire,SO45 1QQ,01907958462,01821459979,arlyne.dellinger@yahoo.com,http://www.holzgraferogereesq.co.uk,ArlyneDellinger,yahoo.com,6,False
Edward,Strejan,Kaysers Nutrition Center,1267 Audley St,Ise Lodge Ward,Northamptonshire,NN15 5DB,01242422459,01659505806,edward_strejan@gmail.com,http://www.kaysersnutritioncenter.co.uk,EdwardStrejan,gmail.com,14,True
Christoper,Sheneman,"Jones, Brigham P Esq",845 Atherton St,Tatsfield,Kent,TN16 2AR,01455958797,01732922087,christoper@gmail.com,http://www.jonesbrighampesq.co.uk,ChristoperSheneman,gmail.com,9,True
Melda,Colamarino,Proctor & Associates Co,150 Margaret Rd,Kings Hill,Kent,ME19 4DT,01879572287,01708292140,melda.colamarino@colamarino.co.uk,http://www.proctorassociatesco.co.uk,MeldaColamarino,colamarino.co.uk,10,False
Margot,Peay,"Bork, Terry D Esq",9923 Dinorben St #4838,Childs Hill Ward,Greater London,NW11 8DY,01925895879,01913339706,margot.peay@yahoo.com,http://www.borkterrydesq.co.uk,MargotPeay,yahoo.com,16,False
Gerald,Drozdenko,Diamond Cbnts Div Wht Cons Ind,186 Craven St #68,Little Ness,Shropshire,SY4 2JX,01593647422,01210465236,gdrozdenko@yahoo.com,http://www.diamondcbntsdivwhtconsind.co.uk,GeraldDrozdenko,yahoo.com,11,False
Tomoko,Renno,Trico Prods Corp,5160 High St #38,Goldsmid Ward,Brighton and Hove,BN3 6EA,01731573285,01873329707,tomoko@renno.co.uk,http://www.tricoprodscorp.co.uk,TomokoRenno,renno.co.uk,13,False
Mendy,Wassmann,"Ruello, Joseph F",3833 Sidney Rd,Cherryfield Ward,Merseyside,L32 3XS,01378845450,01509540345,mendy.wassmann@wassmann.co.uk,http://www.ruellojosephf.co.uk,MendyWassmann,wassmann.co.uk,16,False
Daryl,Hilcher,Petaluma Area Chamber Commrce,6267 Greenland St,Wakefield East Ward,West Yorkshire,WF1 4LW,01391238570,01517862819,dhilcher@hotmail.com,http://www.petalumaareachambercommrce.co.uk,DarylHilcher,hotmail.com,19,False
Ty,Feeback,Barnett Travel,14 Landseer Rd,Nith Ward,Dumfries and Galloway,DG1 9SY,01964503521,01661450622,tfeeback@gmail.com,http://www.barnetttravel.co.uk,TyFeeback,gmail.com,9,True
King,Vanacore,Sdse Public Tv,30 Seville St,Meads Ward,East Sussex,BN20 7QU,01908714833,01651442812,king_vanacore@yahoo.com,http://www.sdsepublictv.co.uk,KingVanacore,yahoo.com,10,False
Isidra,Varnado,Howland Machine Corp,79 Chelmsford St,Holywell Community,Flintshire,CH8 7UP,01600982590,01591464964,ivarnado@varnado.co.uk,http://www.howlandmachinecorp.co.uk,IsidraVarnado,varnado.co.uk,18,False
Tonja,Driesenga,First Ozaukee Savings Bank,8 South John St,Lamport,Northamptonshire,NN6 9XW,01683204727,01384883931,tdriesenga@driesenga.co.uk,http://www.firstozaukeesavingsbank.co.uk,TonjaDriesenga,driesenga.co.uk,7,False
Shaquana,Featherston,General Truck Part & Equipment,50 Townsend St,Chadderton Central Ward,Greater Manchester,OL9 0NS,01641726098,01327255886,shaquana@hotmail.com,http://www.generaltruckpartequipment.co.uk,ShaquanaFeatherston,hotmail.com,23,False
Gilberto,Feagins,"Finlay, Joseph B Jr",7643 Campbell St,Penge and Cator Ward,Greater London,BR3 1LT,01304758732,01315831243,gfeagins@gmail.com,http://www.finlayjosephbjr.co.uk,GilbertoFeagins,gmail.com,20,True
Rex,Faehnle,"Hering, Glenn Z Esq",371 Oakleigh,Warminster,Wiltshire,BA12 8NR,01955496773,01529779988,rfaehnle@faehnle.co.uk,http://www.heringglennzesq.co.uk,RexFaehnle,faehnle.co.uk,10,False
Adolph,Cunningham,"Moorhead, Bridget Klein Esq",9874 Oakfield Rd,Redhill Ward,Tyne and Wear,SR5 5PT,01731429712,01252511174,adolph_cunningham@hotmail.com,http://www.moorheadbridgetkleinesq.co.uk,AdolphCunningham,hotmail.com,12,False
Queen,Leader,Ottumwa Glass Co,6 Princes St,East Kilbride West Ward,South Lanarkshire,G75 8YR,01567846944,01445288807,queen_leader@gmail.com,http://www.ottumwaglassco.co.uk,QueenLeader,gmail.com,23,True
Rebbecca,Rufenacht,Ithaca Guitar Works Inc,4190 Seacombe St,Tiffield,Northamptonshire,NN12 8AA,01583168158,01926842843,rrufenacht@yahoo.com,http://www.ithacaguitarworksinc.co.uk,RebbeccaRufenacht,yahoo.com,8,False
Ardella,Goldrup,Bedford Books St Martins Prs,3145 Rhyl St,Londesborough,E Riding of Yorkshire,YO43 3QE,01813786468,01451433176,ardella.goldrup@goldrup.co.uk,http://www.bedfordbooksstmartinsprs.co.uk,ArdellaGoldrup,goldrup.co.uk,13,False
Dallas,Miyashiro,Em Building Products Inc,4919 Lime Grove,Whitchurch Urban,Cheshire,SY13 4HB,01356551432,01752585779,dallas_miyashiro@miyashiro.co.uk,http://www.embuildingproductsinc.co.uk,DallasMiyashiro,miyashiro.co.uk,16,False
Vivan,Jenious,Mnpls Arprt Marriott,8 Carolina St,Northgate Ward,West Sussex,RH10 8EZ,01907573672,01404240746,vjenious@yahoo.com,http://www.mnplsarprtmarriott.co.uk,VivanJenious,yahoo.com,14,False
Han,Dzledzic,Captain Copy,1592 Price St,Ponteland,Northumberland,NE20 9TF,01532163009,01303831633,han_dzledzic@hotmail.com,http://www.captaincopy.co.uk,HanDzledzic,hotmail.com,9,False
Emilio,Guitierrez,Register Printing Co,2 Weller St,Appleton Wiske,North Yorkshire,DL6 2AS,01845679016,01363466980,emilio_guitierrez@guitierrez.co.uk,http://www.registerprintingco.co.uk,EmilioGuitierrez,guitierrez.co.uk,14,False
Latia,Cos,Capitol Cadillac Company,18 Thomas St,Barnham,West Sussex,PO22 0JT,01695303367,01871192422,lcos@yahoo.com,http://www.capitolcadillaccompany.co.uk,LatiaCos,yahoo.com,7,False
Lilli,Cureau,A 1 Plumbers Supply,42 Hey Green Rd,Deepdale Ward,Lancashire,PR1 6TL,01752399931,01363139614,lilli@yahoo.com,http://www.aplumberssupply.co.uk,LilliCureau,yahoo.com,13,False
Maryanne,Siske,"Levering, Charles B Esq",256 Vesuvius St #159,Stutton with Hazlewood,North Yorkshire,LS24 9UA,01455447890,01597966938,maryanne@hotmail.com,http://www.leveringcharlesbesq.co.uk,MaryanneSiske,hotmail.com,22,False
Eliz,Strimple,Karl May General Contractor,82 Denison St #2642,Holyrood Ward,Greater Manchester,M25 1JB,01699467608,01844754890,eliz@gmail.com,http://www.karlmaygeneralcontractor.co.uk,ElizStrimple,gmail.com,13,True
Laura,Gumaer,C Leasing Company,1779 Bird St,East Sheen Ward,Greater London,SW14 8JZ,01821208235,01798839362,laura_gumaer@gmail.com,http://www.cleasingcompany.co.uk,LauraGumaer,gmail.com,15,True
Leanora,Respicio,Fire Protection Consultants,99 College St South #1,Byker Ward,Tyne and Wear,NE6 2RX,01564503370,01694477023,lrespicio@respicio.co.uk,http://www.fireprotectionconsultants.co.uk,LeanoraRespicio,respicio.co.uk,10,False
Sherell,Pomarico,Kxlt Radio (k 108 Fm),29 Greenleaf St,Llangristiolus Community,Isle of Anglesey,LL62 5HD,01523372834,01323831572,spomarico@hotmail.com,http://www.kxltradiokfm.co.uk,SherellPomarico,hotmail.com,24,False
Charlie,Isita,"Sotorrio, Rene A Esq",39 Hooton Place,"Neilston, Uplawmoor and Newton",East Renfrewshire,G78 3AB,01295844061,01796315694,charlie@isita.co.uk,http://www.sotorrioreneaesq.co.uk,CharlieIsita,isita.co.uk,30,False
Veronique,Nuckolls,Cinemax Cable Pay Tv Svce,198 Ranelagh Place,Central Buchan Ward,Aberdeenshire,AB43 6RD,01632762032,01699696279,vnuckolls@gmail.com,http://www.cinemaxcablepaytvsvce.co.uk,VeroniqueNuckolls,gmail.com,19,True
Antonio,Villamarin,Combs Sheetmetal,353 Standish St #8264,Little Parndon and Hare Street,Hertfordshire,CM20 2HT,01559403415,01388777812,antonio.villamarin@gmail.com,http://www.combssheetmetal.co.uk,AntonioVillamarin,gmail.com,30,True
Louvenia,Kincannon,"Fineshriber, Marilyn Esq",87 Eldon Place,Read,Lancashire,BB12 7RY,01315409372,01600973642,lkincannon@kincannon.co.uk,http://www.fineshribermarilynesq.co.uk,LouveniaKincannon,kincannon.co.uk,4,False
Roxanne,Hedegore,"Wallace, Bruce R Esq",592 Catharine St,Blantyre Ward,South Lanarkshire,G72 0RZ,01317299836,01512894063,roxanne_hedegore@gmail.com,http://www.wallacebruceresq.co.uk,RoxanneHedegore,gmail.com,13,True
Eve,Hoffstot,Domestic Intrntl Techlgy Ltd,1661 Arrow St,Kirk Hammerton,York,YO26 8DA,01746129962,01314564188,eve.hoffstot@yahoo.com,http://www.domesticintrntltechlgyltd.co.uk,EveHoffstot,yahoo.com,14,False
Kenda,Koza,General Bindery Co Inc,7 Netley St,Custom House Ward,Greater London,E16 3DP,01840188852,01476264977,kkoza@koza.co.uk,http://www.generalbinderycoinc.co.uk,KendaKoza,koza.co.uk,17,False
Elden,Mercik,"Lee, Stan Dvm",7 St Edmonds Rd,Nonington,Kent,CT15 4HH,01539784239,01550347724,elden_mercik@mercik.co.uk,http://www.leestandvm.co.uk,EldenMercik,mercik.co.uk,9,False
Kami,Ferre,"Chomsky, Charles Esq",6996 Wrenbury St,Foleshill Ward,West Midlands,CV6 5RS,01775876516,01542149965,kami@yahoo.com,http://www.chomskycharlesesq.co.uk,KamiFerre,yahoo.com,14,False
Selene,Zeng,Dustbooks,2 Prince Rupert St,West Wickham Ward,Greater London,BR3 6SX,01741833047,01345685146,selene@yahoo.com,http://www.dustbooks.co.uk,SeleneZeng,yahoo.com,17,False
Deangelo,Rardon,Ric Lo Productions Ltd,9970 Clyde Rd,Woodham Ward,Surrey,KT15 3NW,01748535438,01788520912,deangelo_rardon@yahoo.com,http://www.ricloproductionsltd.co.uk,DeangeloRardon,yahoo.com,12,False
Olen,Ailey,"Shohet, Grace C Esq",9 Fielding St,Wombourne,Staffordshire,WV5 0BB,01654865551,01354169004,olen@gmail.com,http://www.shohetgracecesq.co.uk,OlenAiley,gmail.com,9,True
Lanie,Smarsh,Lbt,555 Ludlow St,Trowbridge,Wiltshire,BA14 9JB,01973841918,01731921990,lanie@yahoo.com,http://www.lbt.co.uk,LanieSmarsh,yahoo.com,10,False
Lynna,Breheny,Wky Am 930 Stereo,1 James St #4,St. Andrews Ward,Fife,KY16 9EE,01914909214,01868440687,lynna@yahoo.com,http://www.wkyamstereo.co.uk,LynnaBreheny,yahoo.com,16,False
Jody,Klitzing,Dan Dee Belt & Bag Co Inc,3 Byng St #524,Pinhoe Ward,Devon,EX1 3SF,01822390245,01783870336,jody_klitzing@hotmail.com,http://www.dandeebeltbagcoinc.co.uk,JodyKlitzing,hotmail.com,11,False
Antonio,Glasford,Saint Thomas Creations,425 Howley St,Gaer Community,Newport,NP20 3DE,01463409090,01242318420,antonio_glasford@glasford.co.uk,http://www.saintthomascreations.co.uk,AntonioGlasford,glasford.co.uk,14,False
Merilyn,Scurci,New York C Liquidators Inc,4041 Virgil St,Headley,Surrey,KT18 6PZ,01770233355,01617651554,merilyn_scurci@hotmail.com,http://www.newyorkcliquidatorsinc.co.uk,MerilynScurci,hotmail.com,7,False
Elliott,Kins,John Noda A Law Ofc Lawrence E,32 High Park St #44,St. Margarets with St. Nichola,Norfolk,PE30 1QE,01727926540,01422984862,elliott@gmail.com,http://www.johnnodaalawofclawrencee.co.uk,ElliottKins,gmail.com,30,True
Leonie,Devereux,Mr Bar B Q Inc,88 Vernon St,Dunbar and East Linton Ward,East Lothian,EH42 1SJ,01515840778,01859764851,leonie_devereux@gmail.com,http://www.mrbarbqinc.co.uk,LeonieDevereux,gmail.com,27,True
Eulah,Syrop,Atec,62 Euston St,Bunhill Ward,Greater London,EC1Y 8RT,01666133305,01295758471,eulah@syrop.co.uk,http://www.atec.co.uk,EulahSyrop,syrop.co.uk,12,False
Marsha,Tarry,Allgood Industries,74 Medlock St,Chorlton Park Ward,Greater Manchester,M20 1JG,01203684728,01490554237,marsha.tarry@yahoo.com,http://www.allgoodindustries.co.uk,MarshaTarry,yahoo.com,18,False
Mignon,Luger,National Lime Association,80 Talbot St,Edgeley and Cheadle Heath Ward,Cheshire,SK3 9RD,01934252795,01491473626,mignon@gmail.com,http://www.nationallimeassociation.co.uk,MignonLuger,gmail.com,30,True
Tu,Rivet,Gemini Hats & Accessories Inc,31 Buckingham Ave #3785,Cotham Ward,Bristol,BS6 5SR,01578744350,01577559109,tu_rivet@gmail.com,http://www.geminihatsaccessoriesinc.co.uk,TuRivet,gmail.com,11,True
Adelle,Schantini,Creative Photography Inc,162 Grayson St,Greenlands Ward,Lancashire,FY2 0TD,01624595660,01938262356,adelle_schantini@yahoo.com,http://www.creativephotographyinc.co.uk,AdelleSchantini,yahoo.com,15,False
Douglass,Fonnesbeck,"Goodspeed, Paul E Esq",5 Webb St #8,Boothen and Oak Hill Ward,Stoke-on-Trent,ST4 1EB,01305958705,01591592334,douglass@fonnesbeck.co.uk,http://www.goodspeedpauleesq.co.uk,DouglassFonnesbeck,fonnesbeck.co.uk,25,False
Evette,Mazierski,Consolidated Aluminum,8092 Firdale Rd,Stoneygate Ward,Leicester,LE5 5RE,01277740331,01371832134,emazierski@mazierski.co.uk,http://www.consolidatedaluminum.co.uk,EvetteMazierski,mazierski.co.uk,15,False
Geraldo,Okoren,Guadalajara Bar & Grille,68 Carno St,City and Hunslet Ward,West Yorkshire,LS10 1SJ,01374376226,01460792423,gokoren@okoren.co.uk,http://www.guadalajarabargrille.co.uk,GeraldoOkoren,okoren.co.uk,21,False
Clarinda,Pelayo,Tejas Loans,714 Moored St,Trelawnyd and Gwaenysgor Commu,Denbighshire,LL18 6DH,01902887021,01824104045,cpelayo@pelayo.co.uk,http://www.tejasloans.co.uk,ClarindaPelayo,pelayo.co.uk,30,False
Reuben,Mccorrison,Kyes Tv Channel 5,545 North John St,Cobham and Downside Ward,Surrey,KT11 2HT,01337407282,01261922803,reuben.mccorrison@hotmail.com,http://www.kyestvchannel.co.uk,ReubenMccorrison,hotmail.com,24,False
Yen,Groody,Daily Advance,21 Pilgrim St,Leighton-Linslade,Bedfordshire,LU7 2NZ,01882911812,01487684191,ygroody@groody.co.uk,http://www.dailyadvance.co.uk,YenGroody,groody.co.uk,17,False
Tanja,Milne,Austin Periodical Services,9772 Teilo St,Hetton,Tyne and Wear,DH5 0PH,01584615989,01646529634,tanja.milne@yahoo.com,http://www.austinperiodicalservices.co.uk,TanjaMilne,yahoo.com,6,False
Jerlene,Holtgrewe,Granite Construction Co,33 Fonthill Rd,Hodge Hill Ward,West Midlands,B36 8JE,01993956208,01993323238,jholtgrewe@yahoo.com,http://www.graniteconstructionco.co.uk,JerleneHoltgrewe,yahoo.com,15,False
Almeta,Keehner,"Hoolahan, Catherine G Esq",3 Ivyleigh,Loundsley Green Ward,Derbyshire,S40 4LW,01291250423,01221177854,akeehner@hotmail.com,http://www.hoolahancatherinegesq.co.uk,AlmetaKeehner,hotmail.com,20,False
Wilda,Brigham,Morelli Hoskins Ford,501 Sandon Terrace #200,Little Clacton,Essex,CO16 9LZ,01950109108,01300561046,wilda@brigham.co.uk,http://www.morellihoskinsford.co.uk,WildaBrigham,brigham.co.uk,14,False
Remedios,Arlinghaus,"Miller, Martin M Esq",9 Duckenfield St,Aldbrough,E Riding of Yorkshire,HU11 4QA,01536498792,01883435283,remedios.arlinghaus@gmail.com,http://www.millermartinmesq.co.uk,RemediosArlinghaus,gmail.com,9,True
Margret,Alcazar,Advantage Title & Escrow Inc,5466 Sedley St,Coatbridge South Ward,North Lanarkshire,ML5 4LJ,01626590776,01633731246,margret@alcazar.co.uk,http://www.advantagetitleescrowinc.co.uk,MargretAlcazar,alcazar.co.uk,21,False
Denny,Casalenda,Ringo International Inc,75 Brewster St #453,Redlands Ward,Berkshire,RG1 5EX,01349134533,01589277770,dcasalenda@gmail.com,http://www.ringointernationalinc.co.uk,DennyCasalenda,gmail.com,13,True
Carolynn,Atkison,Dorval Trading Co Ltd,7901 Beech St,St. Helier Ward,Greater London,SM4 5PY,01815665993,01508291713,carolynn.atkison@hotmail.com,http://www.dorvaltradingcoltd.co.uk,CarolynnAtkison,hotmail.com,15,False
Amina,Goulbourne,Poag Grain Inc,684 Cotswold St,Victoria Ward,Greater London,E9 7NG,01536114519,01830969710,amina@yahoo.com,http://www.poaggraininc.co.uk,AminaGoulbourne,yahoo.com,13,False
Janna,Przybyl,Southwest Ms Shopg Bag,5 April Rd #13,Wheatley Ward,South Yorkshire,DN1 2TU,01684628072,01560680129,jprzybyl@przybyl.co.uk,http://www.southwestmsshopgbag.co.uk,JannaPrzybyl,przybyl.co.uk,13,False
Emiko,Sayre,Scott Marlow Agency,8 Village St,Windlesham,Surrey,GU18 5YQ,01660135336,01348284404,emiko.sayre@yahoo.com,http://www.scottmarlowagency.co.uk,EmikoSayre,yahoo.com,10,False
In,Muns,Nursefinders,7 Haddock St #34,Saint Annes on the Sea,Lancashire,FY8 3TF,01574363346,01381491881,in_muns@muns.co.uk,http://www.nursefinders.co.uk,InMuns,muns.co.uk,22,False
Eleni,Vanscoik,"Simpson, Fred B Esq",9 Mather St,Sutton Vesey Ward,West Midlands,B73 6HH,01208373467,01628638196,eleni_vanscoik@gmail.com,http://www.simpsonfredbesq.co.uk,EleniVanscoik,gmail.com,17,True
Kandis,Alsbury,Fast Cash,70 Rose Vale,Reydon,Suffolk,IP18 6PE,01797837270,01651807856,kalsbury@hotmail.com,http://www.fastcash.co.uk,KandisAlsbury,hotmail.com,6,False
Kina,Saltman,Mitchell Silliman Co Inc,29 Oregon St,Ruddington,Nottinghamshire,NG11 6JT,01515506025,01788849591,kina_saltman@gmail.com,http://www.mitchellsillimancoinc.co.uk,KinaSaltman,gmail.com,10,True
Jacki,Sterback,"Praver, David L Esq",15 East Albert Rd,Kingston Bagpuize with Southmo,Oxfordshire,OX13 5AW,01820396117,01935736077,jacki.sterback@gmail.com,http://www.praverdavidlesq.co.uk,JackiSterback,gmail.com,30,True
Fallon,Kerfoot,"Rotenstreich, H Andrew Esq",3186 Naylor St,Manor Castle Ward,South Yorkshire,S2 1HP,01538649750,01505472052,fallon.kerfoot@gmail.com,http://www.rotenstreichhandrewesq.co.uk,FallonKerfoot,gmail.com,17,True
Precious,Brabble,Sigmacom Corporation,9 Herbert St #77,Shenley,Hertfordshire,WD7 9AQ,01687288043,01800154821,precious_brabble@brabble.co.uk,http://www.sigmacomcorporation.co.uk,PreciousBrabble,brabble.co.uk,7,False
Glory,Ona,Real Isle Properties,9830 Croxteth Rd,Pontefract North Ward,West Yorkshire,WF8 3YR,01469868357,01535699216,glory_ona@gmail.com,http://www.realisleproperties.co.uk,GloryOna,gmail.com,21,True
Tamesha,Tyburski,"Liss, Amy Esq",1054 Gladys St,Bellshill Ward,North Lanarkshire,ML4 3EJ,01954979729,01834599647,tamesha.tyburski@gmail.com,http://www.lissamyesq.co.uk,TameshaTyburski,gmail.com,14,True
Brande,Cutlip,Real Estate Appraisals Inc,921 Douro St #1520,Rhoose Community,Vale of Glamorgan,CF62 3HN,01947472569,01502230191,bcutlip@yahoo.com,http://www.realestateappraisalsinc.co.uk,BrandeCutlip,yahoo.com,16,False
Olene,Skubis,"Luby, Joseph K Esq",180 Frodsham St,Grovehill Ward,Hertfordshire,HP2 7BD,01250453315,01805925115,olene_skubis@yahoo.com,http://www.lubyjosephkesq.co.uk,OleneSkubis,yahoo.com,14,False
Carey,Marchetta,New River Tire Company Inc,7217 Edge Grove,Sharston Ward,Greater Manchester,M22 4ZB,01750379103,01498699971,cmarchetta@hotmail.com,http://www.newrivertirecompanyinc.co.uk,CareyMarchetta,hotmail.com,13,False
Launa,Torez,"Farber, Mindy Esq",12 Gelling St,Trossachs and Teith Ward,Stirling,FK16 6DU,01670547878,01919422541,launa.torez@yahoo.com,http://www.farbermindyesq.co.uk,LaunaTorez,yahoo.com,24,False
Dominga,Whitrock,"Nohr, Katharine M Esq",763 Roscoe St,Lobley Hill and Bensham Ward,Tyne and Wear,NE11 0AN,01341700830,01382638017,dominga@whitrock.co.uk,http://www.nohrkatharinemesq.co.uk,DomingaWhitrock,whitrock.co.uk,28,False
Dwight,Belyea,Skuttle Mfg Co,419 St Andrew St,Tibberton,Hereford and Worcester,WR9 7NS,01822404490,01498287540,dbelyea@belyea.co.uk,http://www.skuttlemfgco.co.uk,DwightBelyea,belyea.co.uk,9,False
Cornell,Mccrossin,"Cheek, John D Esq",623 Cornhill,Stretton,Staffordshire,DE13 0DH,01608748971,01279418098,cornell.mccrossin@mccrossin.co.uk,http://www.cheekjohndesq.co.uk,CornellMccrossin,mccrossin.co.uk,8,False
Alverta,Topete,National Catholic Reporter,328 Havelock St #61,Addlestone Bourneside Ward,Surrey,KT15 2NL,01685141932,01665348077,alverta.topete@gmail.com,http://www.nationalcatholicreporter.co.uk,AlvertaTopete,gmail.com,26,True
Felicia,Claybrooks,Strescon Industries Inc,1056 College St South,Chester-le-Street North and Ea,County Durham,DH2 2JZ,01722395799,01451992860,felicia@claybrooks.co.uk,http://www.stresconindustriesinc.co.uk,FeliciaClaybrooks,claybrooks.co.uk,30,False
Carmen,Gillham,"Norda, Beth Dorsey Esq",11 Denison St #7,Orford Ward,Cheshire,WA2 9QB,01692491267,01417973243,carmen@hotmail.com,http://www.nordabethdorseyesq.co.uk,CarmenGillham,hotmail.com,11,False
Ashlee,Beyl,Indiana Electronics Corp,30 Daulby St,Brympton,Somerset,BA20 2EJ,01832837946,01605854121,ashlee.beyl@hotmail.com,http://www.indianaelectronicscorp.co.uk,AshleeBeyl,hotmail.com,8,False
Vannessa,Land,Port Delivery Systems,201 Bran St,Ashford Common Ward,Surrey,TW15 2AJ,01206207771,01553402712,vannessa.land@yahoo.com,http://www.portdeliverysystems.co.uk,VannessaLand,yahoo.com,19,False
Patti,Rempel,"Meder, Randy F Cpa",1346 Vandyke St,Hove Park Ward,Brighton and Hove,BN3 6NS,01539157435,01334638031,patti@rempel.co.uk,http://www.mederrandyfcpa.co.uk,PattiRempel,rempel.co.uk,14,False
German,Meyerhoff,S M Copiers,883 Howe St,Clayton-le-Moors Ward,Lancashire,BB5 5TJ,01790887225,01808674829,german@meyerhoff.co.uk,http://www.smcopiers.co.uk,GermanMeyerhoff,meyerhoff.co.uk,21,False
Anika,Marse,Milton Terry Associates,231 Wordsworth St,Harrow Weald Ward,Greater London,HA3 6TH,01942654793,01654746253,anika@marse.co.uk,http://www.miltonterryassociates.co.uk,AnikaMarse,marse.co.uk,17,False
Cristina,Marola,Pro Img Mktng & Pub Rel Inc,2449 Amberly St #6364,Temple Newsam Ward,West Yorkshire,LS15 0PQ,01264145506,01538230493,cmarola@gmail.com,http://www.proimgmktngpubrelinc.co.uk,CristinaMarola,gmail.com,18,True
Lemuel,Allis,Computer Security Cnslnts Inc,8430 Shadwell St,Great Barr with Yew Tree Ward,West Midlands,WS5 4SU,01580252868,01704416123,lemuel_allis@yahoo.com,http://www.computersecuritycnslntsinc.co.uk,LemuelAllis,yahoo.com,29,False
Joaquin,Hysom,Sport Toyota,115 Lister Rd,Barnfield Ward,Lancashire,BB5 2EY,01616548910,01475223867,jhysom@gmail.com,http://www.sporttoyota.co.uk,JoaquinHysom,gmail.com,14,True
Kerrie,Makuch,Kinkos Copies,7855 Sir Thomas St #7499,Calstock,Cornwall,PL17 8AR,01854749084,01966883088,kmakuch@gmail.com,http://www.kinkoscopies.co.uk,KerrieMakuch,gmail.com,8,True
Alaine,Raterman,Putnam Co Inc,1 Milton St,Little Missenden,Buckinghamshire,HP16 0DH,01927151413,01525172423,alaine@hotmail.com,http://www.putnamcoinc.co.uk,AlaineRaterman,hotmail.com,16,False
Shannon,Kobayashi,Hungs,1111 Nesfield St,Tonge with the Haulgh Ward,Greater Manchester,BL2 2SU,01620435994,01436122588,shannon@yahoo.com,http://www.hungs.co.uk,ShannonKobayashi,yahoo.com,26,False
Corinne,Holman,Herculite Mason Supply Inc,1831 Richards St #8,Berkhamsted,Hertfordshire,HP4 2AF,01933753592,01857675359,corinne@holman.co.uk,http://www.herculitemasonsupplyinc.co.uk,CorinneHolman,holman.co.uk,11,False
Heidy,Hallford,New England Die Co Inc,8054 Low Hill,Prestbury,Gloucestershire,GL52 3BY,01958748582,01753105955,hhallford@hotmail.com,http://www.newenglanddiecoinc.co.uk,HeidyHallford,hotmail.com,9,False
Marylyn,Shonerd,Barker Electronics,7252 Dansie St,East Finchley Ward,Greater London,N2 9JL,01721694690,01449123164,marylyn_shonerd@yahoo.com,http://www.barkerelectronics.co.uk,MarylynShonerd,yahoo.com,18,False
Maryln,Mortenson,"Mullins, Glen Esq",76 Paulton St,Lancaster Gate Ward,Greater London,W2 3JT,01618628525,01421574935,maryln@gmail.com,http://www.mullinsglenesq.co.uk,MarylnMortenson,gmail.com,19,True
Pearlie,Flori,Marine Safety International,4 Cochrane St,Iwade,Kent,ME9 8UJ,01235935599,01583844244,pearlie_flori@gmail.com,http://www.marinesafetyinternational.co.uk,PearlieFlori,gmail.com,5,True
Nina,Yaklin,Ramm Metals Inc,5679 Gloucester Pl,Calton Ward,Dunbartonshire,G40 4BH,01434621318,01370171283,nyaklin@hotmail.com,http://www.rammmetalsinc.co.uk,NinaYaklin,hotmail.com,11,False
Vivienne,Torrain,Finley Colmer & Co,45 Ledward St,Wilsden,West Yorkshire,BD15 0NJ,01782100832,01377242360,vivienne@hotmail.com,http://www.finleycolmerco.co.uk,VivienneTorrain,hotmail.com,7,False
Jacob,Kippel,Acc Automation Inc,4 Monmouth Rd,Llwyn-y-Pia Community,Rhondda Cynon Taff,CF40 2JJ,01550463222,01567215689,jacob.kippel@yahoo.com,http://www.accautomationinc.co.uk,JacobKippel,yahoo.com,21,False
Tula,Nahmias,"Anstoetter, Mark D Esq",64 Croyland St,Clackmannanshire South Ward,Clackmannanshire,FK10 2LA,01846815511,01320223056,tnahmias@nahmias.co.uk,http://www.anstoettermarkdesq.co.uk,TulaNahmias,nahmias.co.uk,27,False
Berry,Scandalis,American Fine Foods Inc,4 Vivian St,Corporation Park Ward,Lancashire,BB2 6LB,01379603039,01375150068,berry.scandalis@gmail.com,http://www.americanfinefoodsinc.co.uk,BerryScandalis,gmail.com,21,True
Kaycee,Carsten,Dohn Law Offices Inc Ps,35 Dublin St,Cirencester,Gloucestershire,GL7 2EY,01270893129,01837463418,kaycee.carsten@gmail.com,http://www.dohnlawofficesincps.co.uk,KayceeCarsten,gmail.com,11,True
